Riding.code,Riding,Province,Riding.history,Parliament.no,Term,Id.2,Id,Name,Total.vote,Percentage,Party.Name,Occupation,Religion,French,Length,switch.check,Ministry,Secretary,Change.party,Temporary.suspended.caucus,Excluded.caucus,Quit.caucus,First.Nations,Country.of.Birth,Note1,Note2,Bill.type,H05S1V001,H05S1V002,H05S1V003,H05S1V004,H05S1V005,H05S1V006,H05S1V007,H05S1V008,H05S1V009,H05S1V010,H05S1V011,H05S1V012,H05S1V013,H05S1V014,H05S1V015,H05S1V016,H05S1V017,H05S1V018,H05S1V019,H05S1V020,H05S1V021,H05S1V022,H05S1V023,H05S1V024,H05S1V025,H05S1V026,H05S2V001,H05S2V002,H05S2V003,H05S2V004,H05S2V005,H05S2V006,H05S2V007,H05S2V008,H05S2V009,H05S2V010,H05S2V011,H05S2V012,H05S2V013,H05S2V014,H05S2V015,H05S2V016,H05S2V017,H05S2V018,H05S2V019,H05S2V020,H05S2V021,H05S2V022,H05S2V023,H05S2V024,H05S2V025,H05S2V026,H05S2V027,H05S2V028,H05S2V029,H05S2V030,H05S2V031,H05S2V032,H05S2V033,H05S2V034,H05S2V035,H05S2V036,H05S2V037,H05S2V038,H05S2V039,H05S2V040,H05S2V041,H05S2V042,H05S2V043,H05S2V044,H05S2V045,H05S2V046,H05S2V047,H05S2V048,H05S2V049,H05S2V050,H05S2V051,H05S3V001,H05S3V002,H05S3V003,H05S3V004,H05S3V005,H05S3V006,H05S3V007,H05S3V008,H05S3V009,H05S3V010,H05S3V011,H05S3V012,H05S3V013,H05S3V014,H05S3V015,H05S3V016,H05S3V017,H05S3V018,H05S3V019,H05S3V020,H05S3V021,H05S3V022,H05S3V023,H05S3V024,H05S3V025,H05S3V026,H05S3V027,H05S3V028,H05S3V029,H05S3V030,H05S3V031,H05S3V032,H05S3V033,H05S3V034,H05S3V035,H05S3V036,H05S3V037,H05S3V038,H05S3V039,H05S3V040,H05S3V041,H05S3V042,H05S3V043,H05S3V044,H05S3V045,H05S3V046,H05S3V047,H05S3V048,H05S3V049,H05S3V050,H05S3V051,H05S3V052,H05S3V053,H05S3V054,H05S3V055,H05S3V056,H05S3V057,H05S3V058,H05S3V059,H05S3V060,H05S3V061,H05S3V062,H05S3V063,H05S3V064,H05S3V065,H05S3V066,H05S3V067,H05S3V068,H05S3V069,H05S3V070,H05S3V071,H05S3V072,H05S3V073,H05S3V074,H05S3V075,H05S3V076,H05S3V077,H05S3V078,H05S3V079,H05S3V080,H05S3V081,H05S3V082,H05S3V083,H05S3V084,H05S3V085,H05S3V086,H05S3V087,H05S3V088,H05S3V089,H05S3V090,H05S4V001,H05S4V002,H05S4V003,H05S4V004,H05S4V005,H05S4V006,H05S4V007,H05S4V008,H05S4V009,H05S4V010,H05S4V011,H05S4V012,H05S4V013,H05S4V014,H05S4V015,H05S4V016,H05S4V017,H05S4V018,H05S4V019,H05S4V020,H05S4V021,H05S4V022,H05S4V023,H05S4V024,H05S4V025,H05S4V026,H05S4V027,H05S4V028,H05S4V029,H05S4V030,H05S4V031,H05S4V032,H05S4V033,H05S4V034,H05S4V035,H05S4V036,H05S4V037,H05S4V038,H05S4V039,H05S4V040,H05S4V041,H05S4V042,H05S4V043
783,VICTORIA NORTH,Ontario,1867 - 1903,5,1882.06.20,110,0985b2c0-0ef0-464a-813d-d25a716466ff,"CAMERON, Hector",1063,0.579,Conservative (1867-1942),Lawyer,Protestant,0,3,,,,,,,,,,,,,2,9,9,1,2,2,2,1,2,2,9,2,2,2,1,9,9,9,2,1,2,2,1,1,1,2,9,2,1,9,2,2,2,2,2,2,2,2,1,1,9,9,9,1,2,1,2,9,9,2,1,2,1,1,1,1,2,9,2,2,2,2,9,2,2,1,2,2,2,2,2,1,2,1,2,1,9,9,9,9,9,9,9,9,2,2,2,1,1,9,2,2,1,2,9,2,1,9,9,9,1,2,2,9,9,1,2,2,2,9,9,1,1,2,2,2,1,2,9,9,9,9,9,9,9,9,2,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,2,2,2,1,9,9,9,2,1,2,2,9,9,1,9,2,1,1,9,2,2,2,2,2,9,9,9,2,2,2
107,CAPE BRETON,Nova Scotia,1867 - 1903,5,1882.06.20,118,09fbd6d1-d29a-4ccf-94fa-1bbf0ef76587,"DODD, Murray",1237,0.2207,Conservative (1867-1942),Lawyer,Protestant,0,1,,,,,,,,,,,,,2,1,2,1,1,2,2,1,1,9,2,9,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,9,9,9,9,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,9,2,2,9,1,9,9,2,9,2,1,2,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,1,2,2,9,2,2,9,1,1,2,2,1,2,2,2,9,9,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,9,1,1,1,2,1,9,1,2,1,2,9,9,2,2,9,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,9,2,2,2,2,9,9,9,9
235,GASPE,Quebec,1867 - 1996,5,1882.06.20,120,0a0c948f-dd65-4b69-b1d0-3f8a3366d907,"FORTIN, Hon. P.",accl.,,Conservative (1867-1942),"Physician, surgeon",Fr.Catholic,1,4,,,,,,,,,,,,,2,9,9,1,1,2,2,1,2,2,2,1,9,9,9,2,2,2,2,1,1,9,9,9,9,9,1,2,2,2,9,2,2,2,2,2,2,2,9,1,1,2,2,2,2,1,2,9,9,9,2,9,2,9,2,1,2,2,9,9,1,2,2,9,9,1,9,2,2,2,9,9,9,2,1,2,1,2,1,1,9,1,2,2,9,1,2,2,9,9,2,1,9,9,2,2,1,9,2,9,1,2,2,2,9,9,9,9,9,9,9,1,1,2,2,2,2,2,9,2,9,2,2,9,9,2,2,2,9,9,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,9,9,9,9,2,1,2,2,2,2,2,1,1,1,2,2,9,1,2,1,2,9,2,2,2,2,2,1,2,2,2,2,1,1,9,1,1,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,9,2
181,DORCHESTER,Quebec,1867 - 1966,5,1882.06.20,122,0a3ade6c-d469-499c-8779-03f9d612e553,"LESAGE, C.A.",accl.,,Conservative (1867-1942),Physician,Fr.Catholic,1,1,,,,,,,,,,,,,2,1,2,1,1,9,2,1,2,2,2,9,9,9,9,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2,2,9,9,2,2,2,2,2,1,1,1,2,9,2,2,1,2,9,9,9,9,9,9,9,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,1,9,1,1,2,2,2,9,2,9,1,9,2,9,9,1,2,2,1,1,2,2,1,2,9,9,2,9,2,2,9,9,9,9,9,2,2,2,1,2,2,2,2,9,9,9,9,2,2,2,9,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,9,9,9,9,1,1,1,2,9,2,1,2,1,2,9,2,2,2,2,2,1,9,9,2,2,1,9,9,9,9,9,9,2,2,1,9,2,2,2,2,2,2,9,9,2,2,2
766,VAUDREUIL,Quebec,1867 - 1914,5,1882.06.20,161,0cc41825-896c-4e1a-8082-ff790da9909e,"MCMILLAN, Hugh",522,0.3625,Conservative (1867-1942),Merchant,Catholic,0,1,,,,,,,,,,,,,2,1,2,1,1,2,2,1,2,2,2,1,2,2,1,2,9,2,2,1,2,2,1,1,1,2,9,2,1,2,2,9,9,1,2,2,2,2,1,1,9,9,9,2,2,1,9,9,2,9,2,2,2,1,2,1,9,9,2,2,2,2,2,9,1,1,2,2,2,2,2,1,2,1,9,9,1,9,1,1,1,9,2,1,2,1,2,9,1,2,2,2,2,2,2,2,1,9,2,2,1,2,2,2,2,9,9,9,2,2,2,9,1,2,2,2,1,2,9,9,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,9,9,2,9,2,2,2,1,2,9,9,2,1,9,2,2,2,2,2,2,1,9,9,2,2,1,2,9,9,9,9,2,2,2,2,9,2,2,2,2,2,2,2,9,9,2,2
455,MONTCALM,Quebec,1867 - 1914,5,1882.06.20,171,0d62b3d2-5d6f-498c-bc54-a4aace15e525,"DUGAS, Firmin",828,0.5049,Conservative (1867-1942),Miller,Fr.Catholic,1,5,,,,,,,,,,,,,2,1,2,1,1,2,2,1,2,2,2,9,9,9,9,9,2,2,2,1,2,2,1,1,1,9,1,2,1,2,2,2,2,2,2,2,2,2,9,9,9,9,9,2,2,1,2,9,2,2,2,2,2,1,9,9,2,2,9,9,9,9,9,1,2,9,2,2,2,2,2,1,2,1,9,9,9,2,1,1,1,9,9,2,9,9,2,2,9,2,2,2,9,9,2,2,1,1,2,2,1,2,2,2,2,1,9,9,9,9,9,9,9,9,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,9,1,2,1,2,2,2,2,2,2,9,9,9,9,2,2,1,9,9,9,9,9,9,2,2,1,2,2,2,9,2,2,2,2,2,2,2,9
723,TERREBONNE,Quebec,1867 - 1996,5,1882.08.16,184,0e5bb281-0344-4060-bcb6-c2299a00b883,"CHAPLEAU, Hon. J.A.",accl.,,Conservative (1867-1942),"Lawyer, professor",Fr.Catholic,1,1,,1,,,,,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,1,9,9,9,2,2,2,2,2,2,2,9,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,9,2,9,9,1,2,1,2,2,2,2,2,1,2,1,2,1,1,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,9,9,2,9,9,9,2,2,1,2,2,2,2,9,9,9,9,9,9,1,1,2,2,2,9,9,2,9,2,2,2,2,2,2,9,2,9,9,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,2,9,1,2,1,9,2,2,2,2,9,2,2,2,2,9,9,9,9,9,9,9,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2
578,QUEBEC COUNTY,Quebec,1867 - 1924,5,1882.06.20,197,0f4d2c30-e6ab-43ec-9847-0a7006e3877d,"CARON, Hon. A.P.",1438,0.6233,Conservative (1867-1942),Lawyer,Fr.Catholic,1,4,,1,,,,,,,,,,,2,1,2,1,1,2,2,1,2,2,2,1,9,9,9,2,2,9,2,1,2,2,1,2,2,2,9,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,9,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,2,1,9,1,1,2,2,2,1,2,2,1,2,2,2,2,9,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,9,2,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,1,9,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
139,CHATEAUGUAY,Quebec,1867 - 1914,5,1882.06.20,214,10399aca-125f-49e8-936b-fb370c559e17,"HOLTON, Edward",860,0.5184,Liberal Party of Canada,Lawyer,Protestant,0,2,,,,,,,,,,,,,9,2,2,2,1,1,9,9,1,9,1,1,1,1,2,1,1,9,1,1,1,1,2,2,2,1,9,9,2,1,1,1,9,1,1,1,1,1,2,2,2,1,1,2,1,2,9,9,1,1,1,1,2,2,2,2,9,9,1,1,1,2,1,9,1,2,9,1,9,9,9,9,1,2,1,2,2,1,9,2,9,9,1,1,2,1,1,9,9,9,1,1,2,1,1,9,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,9,1,1,1,2,1,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,9,2,2,1,1,2,9,1,2,1,1,1,1,1,9,2,1,9,9,1,1,2,2,1,2,1,9,1,1,2,2,1,1,1,1,1,2,1,1,9,1,1,1
252,GREY NORTH,Ontario,1867 - 1966,5,1882.06.20,260,134b2cde-17c1-4787-a94f-f3e82134569b,"ALLEN, Benjamin",1457,0.5127,Liberal Party of Canada,Retail merchant,Protestant,0,1,,,,,,,,,Ireland,,,,1,2,2,2,2,1,9,9,1,1,1,9,1,1,2,1,1,9,9,9,9,9,9,9,9,9,2,1,2,1,1,9,9,1,1,1,9,9,2,9,2,1,1,1,1,2,1,9,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,2,9,1,1,1,1,2,9,2,1,2,2,1,2,9,2,2,1,1,9,2,1,1,2,1,1,1,2,1,1,1,9,2,1,1,2,1,1,9,9,1,1,1,1,1,1,2,9,1,1,1,2,9,9,1,1,9,1,1,1,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,9,9,2,2,2,9,9,9,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,9,9,1,1,1,1,2,2,1,2,1,1,9,1,2,2,1,1,1,1,9,9,9,1,9,1,9,1
363,LAMBTON EAST,Ontario,1882 - 1933,5,1882.06.20,276,1491b431-d7de-4327-87a7-dbfa42b6fc0e,"FAIRBANK, John H.",1736,0.5253,Liberal Party of Canada,"Insurance agent, land surveyor, oilman",Protestant,0,1,,,,,,,,,United States,,,,1,2,2,2,2,1,9,9,1,9,1,1,1,1,2,1,1,1,1,1,1,1,2,2,9,9,2,1,2,1,1,1,1,1,1,1,1,1,9,2,2,1,1,1,1,2,1,9,9,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,9,1,1,1,1,1,2,1,2,1,2,9,1,2,2,2,2,9,1,9,9,1,1,2,9,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,9,9,1,1,1,1,9,2,1,2,1,2,1,9,9,1,9,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,9,9,9,2,2,2,2,9,9,9,9,2,2,9,9,9,9,9,9,9,9,9,9,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,9,9,9,1,1,1,1,1,1,9,1,1,1,1,1
301,HURON EAST,Ontario,1882 - 1914,5,1882.06.20,319,1774b6a7-5fc4-4176-b125-c59db0ad31f0,"FARROW, Thomas",1631,0.5094,Conservative (1867-1942),School superintendent,Protestant,0,4,,,,,,,,,England,,,,2,1,2,1,2,1,9,9,1,1,2,2,9,9,9,2,2,2,2,1,2,2,1,2,1,9,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,9,2,2,9,2,2,1,1,1,2,2,2,2,1,2,2,2,9,9,9,9,9,9,9,9,9,9,9,1,9,9,2,1,2,2,1,2,1,2,9,2,1,2,9,2,9,2,1,2,9,1,9,2,2,1,2,2,2,2,1,9,9,9,9,9,1,1,2,2,2,2,2,9,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,9,1,1,1,2,1,9,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,9,9,9,1,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,9
338,KING'S COUNTY,Prince Edward Island,1873 - 1892,5,1882.06.20,324,178f6e95-1d83-4a0f-a21d-463582b01803,"ROBERTSON, James Edwin",2002,0.2527,Liberal Party of Canada,Physician,Protestant,0,1,,,,,,,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
278,HASTINGS NORTH,Ontario,1867 - 1903,5,1882.06.20,338,1871c43c-bda4-464a-949f-e8206ed0d673,"BOWELL, Hon. Mackenzie",1408,0.5712,Conservative (1867-1942),"Editor, printer",Protestant,0,5,,1,,,,,,,England,,,,2,2,1,1,2,1,2,9,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,9,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,9,1,2,2,1,2,2,2,1,1,1,9,2,2,2,1,2,2,2,1,2,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,9,1,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,9,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,9,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9
215,ESSEX NORTH,Ontario,1882 - 1924,5,1882.06.20,359,1a95f1d0-625b-495f-ac74-a980d1aa55e1,"PATTERSON, James C.",1714,0.6265,Conservative (1867-1942),Lawyer,Protestant,0,2,,,,,,,,,Ireland,,,,9,9,9,9,9,1,2,2,2,2,2,1,9,1,2,2,2,2,2,1,2,2,1,1,1,2,9,9,9,9,2,9,9,2,2,2,2,2,1,1,1,2,9,9,9,9,2,9,9,2,2,2,2,1,1,2,9,2,9,9,9,1,9,1,1,9,2,9,9,9,9,9,2,9,9,1,1,2,9,9,9,9,9,2,9,9,9,2,9,9,9,2,1,2,2,9,9,9,9,2,1,1,9,9,9,9,9,9,9,9,9,9,9,2,2,2,1,2,9,9,9,9,9,9,9,9,9,9,9,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,2,2,2,9,2,1,1,2,2,9,2,9,9,1,2,9,9,1,2,1,9,9,2,2,9,9,9,9,9,9,2,2,1,1,1,2,1,1,9,9,9,9,2,9,9,9,2,2,2,2,2,2,9,2
36,BEAUCE,Quebec,1867 - ,5,1882.06.20-1884.10.02,367,1af76c37-20ef-4449-a23f-7007cd2a0af8,"BOLDUC, Joseph",2153,0.7078,Conservative (1867-1942),"Farmer, lumber merchant, notary, railway director",Fr.Catholic,1,3,,,,,,,,,,Resignation. Called to the Senate: 1884.10.02,,,2,1,2,1,1,9,9,9,2,2,2,1,9,9,9,9,2,9,9,9,9,9,9,9,9,9,1,9,9,9,2,2,2,2,2,2,9,9,1,1,1,2,2,2,2,9,2,9,9,2,9,9,9,1,9,1,2,2,2,2,2,2,2,9,1,1,2,2,2,2,2,1,2,1,2,9,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
16,ANTIGONISH,Nova Scotia,1867 - 1914,5,1885.10.16,376,1b8a9dea-475a-476c-b45c-1bd8af526c32,"THOMPSON, John Sparrow David",1020,0.5629,Liberal-Conservative,"Lawyer, lecturer",Catholic,0,1,,1,,,,,,,,,,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2
3,ADDINGTON,Ontario,1867 - 1903,5,1882.06.20,386,1c89bc6d-e6bf-4760-a92e-77a8638970ee,"BELL, John W.",1659,0.5891,Conservative (1867-1942),"Farmer, teacher",Protestant,0,1,,,,,,,,,,,,,9,2,2,1,2,2,9,9,2,2,2,2,2,2,1,2,2,9,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,9,9,9,9,9,2,2,2,1,2,1,1,1,1,9,9,2,1,2,2,2,1,2,1,2,2,2,2,9,1,9,2,1,2,1,2,9,2,1,1,2,1,1,9,2,9,9,9,2,1,2,1,2,9,1,2,2,9,1,2,2,2,2,2,2,2,2,2,2,9,1,2,2,2,2,2,9,9,9,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,2,1,2,2,2,2,2,1,1,1,2,2,9,1,2,1,2,2,2,2,2,1,1,2,2,2,9,2,1,2,2,2,1,9,2,9,9,9,2,2,2,2,2,2,2,9,2,2,2,9
259,HALDIMAND,Ontario,1867 - 1892,5,1882.06.20-1886.04.18 ,461,21c1dc61-8e15-4770-a419-78fdc4a8c2e9,"THOMPSON, David",1490,0.5221,Liberal Party of Canada,Merchant,Protestant,0,5,,,,,,,,,,Died in office: 1886.04.18 ,,,1,9,1,2,1,1,9,9,9,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,9,9,2,1,2,1,1,1,1,1,1,1,1,1,9,9,9,9,1,2,1,2,1,9,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1,2,2,1,2,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,1,2,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
304,HURON SOUTH,Ontario,1867 - 1933,5,1883.12.10,466,221bfffd-b6d9-41fd-99ba-f08555304a71,"CARTWRIGHT, Richard John",accl.,,Liberal Party of Canada,"Author, banker, businessman",Protestant,0,5,,,,,,,,,,,,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,1,2,1,1,1,1,1,1,1,1,1,9,9,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,9,2,2,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,9,1,1,1,1,1,9,2,1,1,1,2,1,1,9,2,9,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,9,2,2,2,1,9,9,1,2,1,9,1,1,1,1,9,9,1,1,1,1,2,2,1,2,1,9,2,1,2,2,1,1,1,1,1,1,1,9,1,1,1,1
5,ALBERT,New Brunswick,1867 - 1903,5,1882.06.20-,467,222566cd-5fa7-4813-ab0c-e0a53784224c,"WALLACE, John",784,0.5202,Liberal Party of Canada,Farmer,Protestant,0,4,1,,,1,,,,,,Unseated on petition: ó,,,2,2,2,1,2,1,2,9,1,2,2,2,2,2,1,2,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
5,ALBERT,New Brunswick,1867 - 1903,5,1883.07.10 ,467.1,222566cd-5fa7-4813-ab0c-e0a53784224c,"WALLACE, John",784,0.5202,Liberal-Conservative,Farmer,Protestant,0,4,,,,,,,,,,,,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,9,2,2,1,2,2,2,2,2,2,2,1,1,1,2,9,1,1,2,2,9,1,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1,9,1,2,2,2,9,2,1,2,2,1,2,1,2,1,2,1,1,2,1,9,2,2,1,1,1,2,9,9,9,2,1,2,2,2,2,9,9,9,9,9,9,9,9,9,9,2,1,1,2,9,1,2,2,9,2,1,2,2,2,2,2,2,2,9,9,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,2,9,2,2,9,1,1,1,2,2,2,2,1,2,2,1,1,1,1,9,2,2,2,2,9,2,2,2,2,2,2,9,9,9
