Riding.code,Riding,Province,Riding.history,Parliament.no,Term,Id.2,Id,Name,Total.vote,Percentage,Party.Name,Occupation,Religion,French,Length,switch.check,Ministry,Secretary,Change.party,Temporary.suspended.caucus,Excluded.caucus,Quit.caucus,First.Nations,Country.of.Birth,Note1,Note2,Bill.type,H22S1V001,H22S1V002,H22S1V003,H22S1V004,H22S1V005,H22S1V006,H22S1V007,H22S1V008,H22S1V009,H22S1V010,H22S1V011,H22S1V012,H22S1V013,H22S1V014,H22S1V015,H22S1V016,H22S1V017,H22S1V018,H22S1V019,H22S1V020,H22S1V021,H22S1V022,H22S1V023,H22S1V024,H22S1V025,H22S1V026,H22S1V027,H22S1V028,H22S1V029,H22S1V030,H22S1V031,H22S1V032,H22S1V033,H22S1V034,H22S1V035,H22S1V036,H22S1V037,H22S1V038,H22S1V039,H22S1V040,H22S1V041,H22S1V042,H22S1V043,H22S1V044,H22S1V045,H22S1V046,H22S1V047,H22S1V048,H22S1V049,H22S1V050,H22S1V051,H22S1V052,H22S2V001,H22S2V002,H22S2V003,H22S2V004,H22S2V005,H22S2V006,H22S2V007,H22S2V008,H22S2V009,H22S2V010,H22S2V011,H22S2V012,H22S2V013,H22S2V014,H22S2V015,H22S2V016,H22S2V017,H22S2V018,H22S2V019,H22S2V020,H22S2V021,H22S2V022,H22S2V023,H22S2V024,H22S2V025,H22S2V026,H22S2V027,H22S2V028,H22S2V029,H22S2V030,H22S2V031,H22S2V032,H22S2V033,H22S2V034,H22S2V035,H22S2V036,H22S2V037,H22S2V038,H22S2V039,H22S2V040,H22S2V041,H22S2V042,H22S2V043,H22S2V044,H22S2V045,H22S2V046,H22S2V047,H22S3V001,H22S3V002,H22S3V003,H22S3V004,H22S3V005,H22S3V006,H22S3V007,H22S3V008,H22S3V009,H22S3V010,H22S3V011,H22S3V012,H22S3V013,H22S3V014,H22S3V015,H22S3V016,H22S3V017,H22S3V018,H22S3V019,H22S3V020,H22S3V021,H22S3V022,H22S3V023,H22S3V024,H22S3V025,H22S3V026,H22S3V027,H22S3V028,H22S3V029,H22S3V030,H22S3V031,H22S3V032,H22S3V033,H22S3V034,H22S3V035,H22S3V036,H22S3V037,H22S3V038,H22S3V039,H22S3V040,H22S3V041,H22S3V042,H22S3V043,H22S3V044,H22S3V045,H22S3V046,H22S3V047,H22S3V048,H22S3V049,H22S3V050,H22S3V051,H22S3V052,H22S3V053,H22S3V054,H22S3V055,H22S3V056,H22S3V057,H22S3V058,H22S3V059,H22S3V060,H22S3V061,H22S3V062,H22S3V063,H22S3V064,H22S3V065,H22S3V066,H22S3V067,H22S3V068,H22S3V069,H22S3V070,H22S3V071,H22S3V072,H22S3V073,H22S3V074,H22S3V075,H22S3V076,H22S3V077,H22S3V078,H22S3V079,H22S3V080,H22S3V081,H22S3V082,H22S3V083,H22S3V084,H22S3V085,H22S3V086,H22S3V087,H22S3V088,H22S3V089,H22S3V090,H22S3V091,H22S3V092,H22S3V093,H22S3V094,H22S3V095,H22S3V096,H22S3V097,H22S3V098,H22S3V099,H22S3V100,H22S3V101,H22S3V102,H22S3V103,H22S3V104,H22S3V105,H22S3V106,H22S3V107,H22S3V108,H22S3V109,H22S3V110,H22S3V111,H22S3V112,H22S3V113,H22S3V114,H22S3V115,H22S3V116,H22S3V117,H22S4V001,H22S4V002,H22S5V001,H22S5V002,H22S5V003,H22S5V004,H22S5V005,H22S5V006,H22S5V007,H22S5V008,H22S5V009,H22S5V010,H22S5V011,H22S5V012,H22S5V013,H22S5V014,H22S5V015,H22S5V016,H22S5V017,H22S5V018,H22S5V019,H22S5V020,H22S5V021,H22S5V022,H22S5V023,H22S5V024,H22S5V025,H22S5V026,H22S5V027,H22S5V028,H22S5V029,H22S5V030,H22S5V031,H22S5V032,H22S5V033,H22S5V034,H22S5V035,H22S5V036,H22S5V037,H22S5V038,H22S5V039,H22S5V040,H22S5V041,H22S5V042,H22S5V043,H22S5V044,H22S5V045
685,SIMCOE EAST,Ontario,1882 - 1966,22,1953.08.10,808,3ada6e3a-9fea-4e2f-a739-b461030a41c3,"ROBINSON, William Alfred",9099,0.4576,Liberal Party of Canada,Barrister,,0,3,,,,,,,,,,,,,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,9,9,9,1,2,1,1,2,9,9,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,9,1,1,2,2,1,9,9,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,9,2,2,2,2,9,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,9,9,9,9,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,1,1,9,9,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,9,9,9,9,9,9,9,9,9,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,9,2,1,2,2,1,1,2,9,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,9,2,2,2,9,2,9,2,2,9,2,2,2,2,2,9,1,2,2,2,9,9,2,2,2,2,2,2,2,2,1
341,KINGSTON,Ontario,1952 - 1966,22,1953.08.10,818,3c0ada5b-9c56-44f1-ac05-a0a537a1c0a7,"HENDERSON, William James",14663,0.5391,Liberal Party of Canada,"Barrister, lawyer",,0,2,,,,,,,,,,,,,2,2,2,9,9,1,9,1,2,9,2,9,2,1,1,2,9,9,9,9,9,1,2,9,2,9,2,9,2,9,9,9,9,1,9,2,2,9,9,9,9,2,2,9,2,1,1,2,2,1,2,2,9,2,2,2,2,9,9,9,9,2,9,9,9,9,2,9,2,2,2,2,2,2,2,9,2,9,9,9,2,2,9,2,2,9,2,2,9,9,9,9,2,2,2,9,2,9,2,2,2,2,1,9,9,2,2,9,9,2,1,2,2,9,9,9,2,2,2,1,2,2,1,2,2,1,2,2,9,1,1,2,1,1,2,2,2,9,9,9,9,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,2,2,1,2,2,9,1,2,2,9,1,2,2,1,1,1,2,2,2,2,2,1,9,9,9,1,2,2,1,2,2,2,9,9,9,9,2,2,2,2,2,2,9,9,9,9,9,9,2,9,2,2,2,2,2,2,2,2,2,2,9,9
289,HULL,Quebec,1914 - 1984,22,1953.08.10,825,3c7abf33-5a24-4c46-87e9-5a6c9d457af5,"CARON, Alexis",21785,0.7513,Liberal Party of Canada,Insurance broker,,1,1,,,,,,,,,,,,,2,2,9,2,1,9,9,1,9,9,9,2,9,1,1,2,2,1,1,2,1,1,2,2,2,2,9,2,2,9,9,9,9,1,9,2,2,2,2,1,2,9,2,9,9,1,1,9,2,1,9,9,1,2,2,2,2,9,9,9,9,2,2,2,9,9,2,2,2,2,2,2,2,2,2,2,2,9,9,9,2,2,9,2,2,2,9,2,2,1,1,1,9,2,2,2,2,9,9,2,2,2,1,1,2,2,2,1,9,9,1,2,2,2,9,2,2,2,2,1,2,2,1,2,2,9,2,2,2,1,1,2,9,9,9,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,9,2,2,1,1,9,1,2,1,1,1,1,1,1,1,1,1,9,1,1,9,2,1,2,1,2,1,1,1,1,2,9,1,2,1,1,2,1,1,1,2,2,2,1,2,9,1,1,9,2,2,1,9,2,1,1,1,2,2,2,2,2,1,2,2,9,1,2,2,1,9,9,2,2,2,2,1,9,9,9,9,9,9,9,9,9,9,9,1,2,2,9,9,9,2,2,2,2,2,2,2,2,1
484,NICKEL BELT,Ontario,1952 - ,22,1953.08.10,838,3d7acb9b-ac08-47e7-84f4-3c284d33edcb,"GAUTHIER, J. Leoda",8821,0.5856,Liberal Party of Canada,Lumber merchant,,1,3,,,,,,,,,,,,,9,2,2,2,1,1,2,1,2,2,2,9,2,9,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,9,9,9,2,1,9,2,2,2,9,9,2,9,9,9,2,1,1,9,9,9,2,2,1,9,9,9,2,9,9,2,9,2,2,2,9,9,9,9,2,9,9,2,2,2,9,2,2,2,9,9,2,2,9,9,9,9,9,9,9,1,1,9,9,2,9,2,9,9,9,2,2,2,9,1,9,2,2,9,9,9,9,9,9,2,2,2,2,2,9,9,2,2,1,9,2,9,2,2,9,1,1,2,9,9,2,2,2,2,1,1,1,2,1,2,2,2,9,9,9,9,9,9,9,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,9,9,2,1,9,9,1,9,9,2,9,9,9999,9,1,9,1,2,2,2,9,9,9,2,2,9,1,2,2,1,9,9,2,9,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,9,9,2,2,1
848,YORK WEST,Ontario,1914 - ,22,1953.08.10-1954.04.08,870,3f27b0a5-3b86-4f3a-8bab-f44a940c0742,"ADAMSON, Rodney",12228,0.4148,Progressive Conservative Party,Mining engineer,,0,4,,,,,,,,,,Died in office: 1954.04.08,,,9,2,1,2,9,2,2,2,2,1,1,1,1,1,9,9,1,2,1,1,2,9,1,1,1,2,2,9,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
138,CHARLOTTE,New Brunswick,1867 - 1966,22,1953.08.10,876,3f8478c9-237c-49c9-b8d2-585121332655,"STUART, A. Wesley",6155,0.5238,Liberal Party of Canada,"Commercial fisherman, fisheries inspector, public servant",,0,3,,,,,,,,,,,,,2,2,2,2,1,1,9,1,2,2,2,2,2,1,1,9,9,9,1,2,1,1,2,2,2,9,2,2,9,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,9,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,1,2,2,2,2,2,2,1,9,9,9,9,9,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,9,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,1,2,9,9,2,2,2,2,1,1,1,2,1,2,2,2,9,9,9,9,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,9,9,9,9,9,9,2,9,2,2,1,1,2,2,2,1,2,2,1,9,1,2,2,2,2,2,1,2,2,2,9,2,2,1,2,2,2,2,2,2,9,9,9,9,2,2,2,2,2,2,2,2,1,2,2,9,9,9,9,9,9,9,2,2,2,2,1
36,BEAUCE,Quebec,1867 - ,22,1953.08.10,889,40ba4669-a139-42e4-b8ed-03be4bc8d762,"POULIN, Raoul",13016,0.5726,Independent,Physician,,1,2,,,,,,,,,,,,,2,2,2,9,9,2,9,2,9,9,1,9,2,1,1,1,9,9,1,1,2,9,1,9,9,9,2,1,2,1,1,9,1,2,9,2,1,1,1,2,1,1,1,9,1,9,1,9,1,2,2,2,1,2,9,9,1,9,9,9,9,2,9,2,1,2,2,9,2,2,2,9,9,9,9,1,1,2,2,1,1,2,2,2,1,9,1,2,9,9,9,9,9,9,9,1,9,9,9,1,1,1,2,9,1,2,1,1,2,9,9,1,1,1,9,2,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,9,9,2,1,9,2,1,1,2,2,1,1,2,1,1,2,2,1,9,9,9,1,1,1,2,1,1,9,2,2,2,1,1,1,1,2,1,1,2,2,1,1,9,9,9,9,9,9,2,2,1,2,9,9,9,9,9,9,9,9,1,2,2,2,2,1,9,9,9,9,1,9,2,1,9,1,2,9,9,2,9,9,9,9,1,2,2,1,1,2,2,1,1,2,9,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,9,9,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,9,9,9
1257,ST. JOHN'S EAST,Newfoundland and Labrador,1952 - 1987,22,1953.08.10,893,40f7708a-03a8-4dfe-af8c-b1877e88d641,"FRASER, Allan MacPherson",8310,0.427,Liberal Party of Canada,Professor,,0,1,,,,,,,,,Scotland,,,,2,2,2,2,1,1,2,1,2,2,2,2,9,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,9,1,2,2,2,2,2,1,2,2,2,9,2,1,1,2,2,1,2,2,1,2,2,2,2,9,2,2,2,2,2,2,2,1,2,2,9,2,2,2,2,2,9,2,9,2,2,2,2,2,1,9,9,2,2,2,9,1,1,1,9,2,2,2,9,9,9,2,9,9,1,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,1,2,2,1,2,2,9,2,2,2,1,9999,2,9,9,2,2,2,9,9,1,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9,1,1,1,2,1,2,1,2,1,1,1,1,2,9,1,2,1,1,2,1,1,1,2,2,2,1,2,2,1,1,2,9,9,9,2,2,1,1,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,9,9,9,2,2,2,2,2,2,2,2,1
1253,ST. BONIFACE,Manitoba,1952 - 1996,22,1953.08.10,895,40fe3484-0ff1-459e-be16-8caaedc3b0e8,"VIAU, Fernand",8051,0.4325,Liberal Party of Canada,Military,,1,3,,,,,,,,,,,,,9,2,2,2,1,9,9,9,9,9,9,9,9,1,1,2,9,9,1,2,1,9,2,2,2,2,9,2,2,2,2,9,9,1,2,2,9,2,2,1,9,2,9,9,2,1,1,2,2,1,2,2,1,2,2,2,9,9,9,9,9,9,2,9,2,1,2,2,2,2,2,9,9,9,9,2,2,9,9,9,9,9,9,9,9,2,2,2,2,1,9,9,9,9,9,9,9,9,9,9,2,2,1,1,2,2,2,1,2,2,1,2,2,2,9,9,2,2,2,1,2,2,1,2,2,1,2,2,2,1,9,9,9,9,9,2,2,2,1,1,1,9,1,2,9,9,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9,1,1,1,2,1,2,1,2,1,1,1,1,9,9,1,2,1,1,2,1,1,1,2,2,9,1,9,9,9,1,2,2,2,1,9,9,9,9,1,2,9,9,9,9,9,9,2,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
51,BONAVENTURE,Quebec,1867 - 1971,22,1953.08.10,897,414611c5-593a-4084-9c41-ea6d6a98f438,"ARSENAULT, Bona",9177,0.5874,Liberal Party of Canada,"Author, business manager, editor, insurance agent, insurance broker, journalist, public relations officer",,1,3,,,,,,,,,,,,,9,9,9,9,1,1,9,1,9,9,2,9,2,1,9,9,9,9,1,2,1,9,2,9,9,9,2,9,9,9,9,9,2,9,9,2,2,2,2,1,9,9,9,9,9,9,1,2,9,9,2,2,1,2,2,9,2,9,9,2,9,9,9,9,9,9,2,9,9,9,9,9,9,9,2,2,2,2,2,9,9,9,9,2,2,9,9,9,2,9,9,9,9,9,9,9,2,9,9,2,2,2,1,1,9,9,9,9,9,9,9,9,9,2,9,2,9,9,2,1,9,2,1,2,2,9,2,2,2,1,9,9,9,9,9,2,2,9,9,9,9,2,1,2,2,2,9,9,9,9,9,9,1,1,1,1,2,1,1,1,9,9,9,9,9,9,9,9,1,1,1,1,9,1,9,9,9,9,9,9,1,2,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,1,9,9,9,9,9,9,9,9,9,1,2,2,2,2,2,1,9,9,9,9,9,9,1,9,9,9,9,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,2,9,2,2,2,2,1
1123,SAINT-ANTOINE--WESTMOUNT,Quebec,1952 - 1966,22,1953.08.10-1954.06.30,898,4147128e-2ec6-4295-95ae-389b95cc3ca4,"ABBOTT, Hon. Douglas Charles",14441,0.5713,Liberal Party of Canada,Lawyer,,0,4,,1,,,,,,,,Resignation. Appointed Puisne Judge of the Supreme Court of Canada: 1954.06.30,,,2,2,2,9,1,1,2,9,9,9,9,9,9,9,1,9,2,1,1,2,1,1,9,2,9,2,2,9,9,2,2,2,2,1,9,9,9,2,2,1,2,2,2,9,2,1,9,2,2,1,9,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
550,PICTOU,Nova Scotia,1867 - 1966,22,1953.08.10,920,4312a6c5-011e-4198-9408-038d3fc3eb0a,"MCCULLOCH, H.B.",10626,0.5059,Liberal Party of Canada,Merchant,,0,5,,,,,,,,,,,,,2,9,9,9,9,1,2,1,2,9,2,2,9,9,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,9,9,9,9,9,9,2,2,2,9,1,1,2,2,1,2,2,1,2,2,2,2,9,9,9,9,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,9,9,9,9,9,2,2,2,2,2,2,2,1,1,2,2,2,9,9,2,1,2,2,2,9,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,1,2,1,1,9,9,9,2,1,1,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,9,9,1,2,2,1,1,2,9,9,9,9,9,1,1,9,9,2,2,2,2,1,9,2,2,9,9,9,1,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,9,9,9,9,9,9
853,YORK SOUTH,Ontario,1903 - 1976,22,1953.08.10-1956.03.30 ,939,44449e3c-562a-4461-aa3d-ae59eb3971cd,"NOSEWORTHY, Joseph W.",12216,0.3603,Co-operative Commonwealth Federation,Teacher,,0,3,,,,,,,,,,Died in office: 1956.03.30 ,,,1,2,2,1,2,2,1,2,9,1,1,1,1,1,1,1,1,2,1,1,2,9,9,1,9,1,1,9,1,1,1,1,2,2,1,1,1,2,2,1,1,9,1,9,2,2,2,1,9,9,1,1,2,1,1,1,9,9,9,1,9,1,1,1,9,9,1,9,2,1,1,9,1,1,9,1,1,1,1,9,9,1,9,9,9,9,1,9,2,2,9,9,9,2,1,1,1,9,9,1,1,1,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,1,2,9,1,2,9,9,9,2,2,1,9,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
859,YUKON,Yukon,1952 - ,22,1953.08.10,968,45db63ad-e84c-493f-b521-61484fc4af35,"SIMMONS, James Aubrey",2176,0.5781,Liberal Party of Canada,Notary,,0,2,,,,,,,,,,,,,2,2,2,2,1,9,9,1,2,9,2,2,9,1,1,2,2,1,1,2,9,9,2,2,2,2,2,9,1,2,9,9,9,1,2,9,9,2,2,1,2,2,2,2,2,1,1,2,9,9,9,9,1,2,9,2,2,2,2,2,2,2,2,2,2,1,2,2,9,2,2,2,2,2,9,2,2,2,2,2,9,2,1,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,1,1,2,2,2,1,2,2,1,9,2,2,2,2,2,2,2,9,2,2,1,2,2,1,2,2,2,1,1,2,9,9,2,2,9,2,1,1,1,2,1,2,2,2,1,2,2,1,9,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,9,2,1,9,2,1,9,9,9,9,9,9,9,9,1,1,2,2,2,2,2,1,2,1,1,9,9,9,9,9,9,2,2,9,9,1,2,9,9,2,2,2,2,2,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9
579,QUEBEC--MONTMORENCY,Quebec,1924 - 1966,22,1953.08.10,987,47a6a353-0ea9-42e7-b5de-7445d28f3586,"LACROIX, Wilfrid",18029,0.595,Liberal Party of Canada,Architect,,1,5,,,,,,,,,,,,,2,9,9,9,9,9,9,9,9,9,2,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,2,2,9,9,2,9,2,9,9,9,9,9,9,9,1,9,9,9,9,9,9,2,2,9,9,9,9,9,9,9,2,2,2,9,9,2,1,2,9,9,9,9,9,2,2,9,2,2,9,9,9,9,9,1,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,1,9,9,9,9,9,9,9,9,9,9,2,9,9,2,2,9,9,2,2,1,9,9,9,2,2,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,2,2,9,9,9,2,9,9,9,9,9,9,1,2,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9
510,OKANAGAN--REVELSTOKE,British Columbia,1952 - 1966,22,1953.08.10,1019,4a638eb5-e726-4e0c-8665-6fb53e21f0e5,"MCLEOD, George William",3537,0.301,Social Credit,Garage owner / operator,,0,1,,,,,,,,,,,,,1,1,1,1,2,2,9,2,9,1,1,1,1,9,1,9,9,9,1,1,2,9,1,1,9,1,2,9,1,9,9,1,9,2,9,9,9,9,9,9,1,1,1,1,1,9,2,1,9,9,9,9,1,2,1,1,1,1,1,1,9,9,1,1,1,2,9,1,2,2,2,1,1,1,1,1,1,9,1,9,1,2,1,2,1,2,1,1,1,2,9,9,9,9,9,9,9,1,9,1,9,9,9,9,1,2,2,9,2,9,9,9,9,9,9,1,9,9,1,9,1,1,2,1,1,2,1,1,9,1,1,1,9,9,1,1,1,1,2,9,2,2,9,1,1,1,1,2,2,1,1,1,1,1,9,9,9,9,9,1,1,2,2,1,1,1,1,2,1,1,1,1,9,9,1,1,1,1,1,1,9,9,9,9,9,9,9,1,1,1,9,9,1,2,1,1,2,1,1,1,2,9,9,9,2,1,2,2,1,1,1,9,9,9,9,9,2,2,1,1,1,1,2,1,9,1,1,1,1,2,1,1,9,1,2,2,2,1,1,1,1,9,9,1,1,9,9,9,2,1,1,9,9,9,1,1,1,1,1,1,9,1,1
243,GLOUCESTER,New Brunswick,1867 - 1990,22,1953.08.10,1020,4a65e108-11f1-4ffd-8421-cf49dfb8cfd5,"ROBICHAUD, Hedard-J.",13330,0.5759,Liberal Party of Canada,"Director of fisheries, executive, fisheries inspector, manager, public servant",,1,1,,,,,,,,,,,,,2,2,2,2,9,1,2,1,9,2,2,2,9,1,1,2,2,1,1,2,1,1,2,9,2,2,2,9,2,2,2,2,9,1,9,2,2,2,2,1,2,2,2,9,9,9,1,2,2,1,2,2,1,2,9,9,2,2,2,2,2,2,2,2,2,1,2,9,9,2,2,2,2,2,9,2,2,2,9,9,2,2,1,2,2,2,2,2,2,9,9,9,9,2,2,2,2,9,9,2,2,2,1,1,2,9,9,9,9,9,9,2,2,2,2,9,2,2,2,9,2,2,1,2,9,9,2,2,2,1,9,9,9,9,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,9,9,9,2,2,1,1,2,9,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,9,9,9,1,9,9,2,2,9,9,1,9,9,9,9,9,9,9,9,9,9,9,1,2,9,9,9,9,2,2,2,2,2,2,2,2,1
591,QUEENS--LUNENBURG,Nova Scotia,1952 - 1966,22,1953.08.10,1043,4cd65efc-8d41-4369-bfc6-0f5452b5f5fd,"WINTERS, Hon. Robert Henry",13053,0.5646,Liberal Party of Canada,Engineer,,0,3,,1,,,,,,,,,,,9,2,2,2,1,1,2,1,2,2,2,2,2,1,9,2,2,1,1,2,1,1,2,2,2,2,9,2,2,2,2,2,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,2,2,2,2,9,9,2,9,9,9,2,9,2,9,1,2,2,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,1,9,2,1,9,9,9,9,9,9,1,1,2,9,2,2,1,1,1,2,1,2,2,2,1,2,2,1,9,9,9,1,1,1,2,1,1,1,1,2,2,1,1,9,1,2,1,1,1,1,1,1,9,9,9,9,1,9,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,9,9,9,1,9,2,1,9,9,2,2,1,2,9,9,9,1,2,9,2,2,2,1,9,2,2,1,2,2,9,2,9,2,2,2,2,9,9,9,9,9,2,2,2,2,2,2,9,1,2,2,2,2,2,2,2,2,9,9,9,9,9,9
