Riding.code,Riding,Province,Riding.history,Parliament.no,Term,Id.2,Id,Name,Total.vote,Percentage,Party.Name,Occupation,Religion,French,Length,switch.check,Ministry,Secretary,Change.party,Temporary.suspended.caucus,Excluded.caucus,Quit.caucus,First.Nations,Country.of.Birth,Note1,Note2,Bill.type,H24S1V001,H24S1V002,H24S1V003,H24S1V004,H24S1V005,H24S1V006,H24S1V007,H24S1V008,H24S1V009,H24S1V010,H24S1V011,H24S1V012,H24S1V013,H24S1V014,H24S1V015,H24S1V016,H24S1V017,H24S1V018,H24S1V019,H24S1V020,H24S1V021,H24S1V022,H24S1V023,H24S1V024,H24S1V025,H24S1V026,H24S1V027,H24S1V028,H24S1V029,H24S1V030,H24S1V031,H24S1V032,H24S1V033,H24S1V034,H24S1V035,H24S1V036,H24S1V037,H24S1V038,H24S1V039,H24S1V040,H24S1V041,H24S1V042,H24S1V043,H24S2V001,H24S2V002,H24S2V003,H24S2V004,H24S2V005,H24S2V006,H24S2V007,H24S2V008,H24S2V009,H24S2V010,H24S2V011,H24S2V012,H24S2V013,H24S2V014,H24S2V015,H24S2V016,H24S2V017,H24S2V018,H24S2V019,H24S2V020,H24S2V021,H24S2V022,H24S2V023,H24S2V024,H24S2V025,H24S2V026,H24S2V027,H24S2V028,H24S2V029,H24S2V030,H24S2V031,H24S2V032,H24S2V033,H24S2V034,H24S2V035,H24S2V036,H24S2V037,H24S3V001,H24S3V002,H24S3V003,H24S3V004,H24S3V005,H24S3V006,H24S3V007,H24S3V008,H24S3V009,H24S3V010,H24S3V011,H24S3V012,H24S3V013,H24S3V014,H24S3V015,H24S3V016,H24S3V017,H24S3V018,H24S3V019,H24S3V020,H24S3V021,H24S3V022,H24S3V023,H24S3V024,H24S3V025,H24S3V026,H24S3V027,H24S3V028,H24S3V029,H24S3V030,H24S3V031,H24S3V032,H24S3V033,H24S3V034,H24S3V035,H24S3V036,H24S3V037,H24S3V038,H24S3V039,H24S3V040,H24S3V041,H24S3V042,H24S3V043,H24S3V044,H24S3V045,H24S3V046,H24S3V047,H24S3V048,H24S3V049,H24S3V050,H24S3V051,H24S3V052,H24S3V053,H24S3V054,H24S3V055,H24S4V001,H24S4V002,H24S4V003,H24S4V004,H24S4V005,H24S4V006,H24S4V007,H24S4V008,H24S4V009,H24S4V010,H24S4V011,H24S4V012,H24S4V013,H24S4V014,H24S4V015,H24S4V016,H24S4V017,H24S4V018,H24S4V019,H24S4V020,H24S4V021,H24S4V022,H24S4V023,H24S4V024,H24S4V025,H24S4V026,H24S4V027,H24S4V028,H24S4V029,H24S4V030,H24S4V031,H24S4V032,H24S4V033,H24S4V034,H24S4V035,H24S4V036,H24S4V037,H24S4V038,H24S4V039,H24S4V040,H24S4V041,H24S4V042,H24S4V043,H24S4V044,H24S4V045,H24S4V046,H24S4V047,H24S4V048,H24S4V049,H24S4V050,H24S4V051,H24S4V052,H24S4V053,H24S4V054,H24S4V055,H24S4V056,H24S4V057,H24S4V058,H24S4V059,H24S4V060,H24S4V061,H24S4V062,H24S4V063,H24S4V064,H24S4V065,H24S4V066,H24S4V067,H24S4V068,H24S4V069,H24S4V070,H24S4V071,H24S4V072,H24S4V073,H24S4V074,H24S4V075,H24S4V076,H24S4V077,H24S4V078,H24S4V079,H24S4V080,H24S4V081,H24S4V082,H24S4V083,H24S4V084,H24S5V001,H24S5V002,H24S5V003,H24S5V004,H24S5V005,H24S5V006,H24S5V007,H24S5V008,H24S5V009,H24S5V010,H24S5V011,H24S5V012,H24S5V013,H24S5V014,H24S5V015,H24S5V016,H24S5V017,H24S5V018,H24S5V019,H24S5V020,H24S5V021,H24S5V022,H24S5V023,H24S5V024
627,SAGUENAY,Quebec,1947 - 1966,24,1958.03.31,780,38fc4ff3-35ba-4ffc-9704-b839a5963789,"LARUE, Perreault",13194,0.538,Progressive Conservative Party,Dentist,,1,1,,,,,,,,,,,,,2,9,2,1,2,9,9,1,1,2,2,9,1,2,2,2,2,9,1,1,9,9,2,1,2,2,9,9,9,9,2,9,9,9,9,1,9,9,9,9,9,1,9,9,2,1,2,2,1,9,9,9,2,2,9,9,9,1,9,2,2,9,2,1,2,9,2,9,9,9,9,9,9,9,9,1,9,9,9,9,1,2,9,9,9,9,2,9,9,9,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,1,9,9,9,1,9,2,2,9,9,2,1,9,9,9,9,9,9,9,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,9,9,9,1,9,9,9,9,9,9,9,9,9,9
682,SHELBURNE--YARMOUTH--CLARE,Nova Scotia,1952 - 1966,24,1958.03.31,823,3c5f1c06-bcae-447b-8bf8-e4254babfa4f,"LEGERE, Felton Fenwick",12071,0.5423,Progressive Conservative Party,Lobster dealer,,0,1,,,,,,,,,,,,,2,2,2,1,2,1,2,1,9,9,2,2,1,2,2,2,2,2,9,1,2,2,2,1,9,9,9,9,9,9,2,9,2,2,1,9,9,9,1,2,9,9,9,2,2,1,2,2,9,9,2,2,9,9,9,1,9,9,2,2,2,2,2,1,2,9,9,9,2,9,9,9,9,1,2,1,9,9,9,1,9,2,2,1,2,2,2,9,9,9,2,2,1,2,2,9,9,2,2,2,2,1,9,9,2,2,1,2,1,2,1,9,9,9,9,9,9,9,1,9,1,9,9,2,1,1,1,2,2,2,1,9,2,2,1,2,1,2,1,1,1,2,1,2,1,9,9,1,1,2,1,9,2,2,1,1,2,1,1,2,1,2,2,9,9,9,2,2,2,2,2,2,2,9,9,9,2,1,1,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,2,1,2,1,2,9,2,2,9,9,9,9,9,1,1,1,1,2,9,9,2,2,1,2,1,1,2,2,2,2,2,1,9,9,9,9,2,2,9,1,2,2,1,1,2,9,9,9,9
289,HULL,Quebec,1914 - 1984,24,1958.03.31,825,3c7abf33-5a24-4c46-87e9-5a6c9d457af5,"CARON, Alexis",20132,0.5618,Liberal Party of Canada,Insurance broker,,1,3,,,,,,,,,,,,,2,1,1,9,1,2,9,2,1,9,1,1,2,1,1,9,9,2,9,1,1,1,2,2,1,1,9,9,1,1,1,9,1,1,2,2,1,2,2,1,1,2,2,1,1,9,1,1,2,1,1,2,1,1,1,9,2,9,1,2,1,9,1,2,1,1,2,2,1,1,2,2,1,1,1,1,2,1,9,2,9,1,1,9,1,9,1,1,1,9,1,1,9,1,1,9,2,1,1,9,9,2,9,9,2,1,1,1,2,1,1,9,1,1,9,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,9,9,9,1,1,1,1,2,2,1,1,1,2,2,2,1,9,9,9,9,1,9,9,9,1,2,1,2,1,1,1,1,1,9,1,2,9,2,1,9,9,9,9,9,1,2,1,2,1,1,1,9,9,9,9,9,1,2,2,2,9,9,1,2,1,9,1,9,1,1,1,2,1,9,9,2,2,2,9,9,1,9,1,1,2,1,2,9,1,1,9,1,1,1,9,2,1,9,9,2,9,1,1,1,1,9,2,2,9,9,9
1265,ST. ANN,Quebec,1952 - 1966,24,1958.03.31,827,3c8558d4-2824-405e-99e9-65613d269bb4,"LOISELLE, Gerard",8289,0.522,Liberal Party of Canada,"Insurance broker, merchant",,1,2,,,,,,,,,,,,,2,1,9,9,9,9,9,9,9,1,9,1,2,1,1,2,1,9,2,9,9,9,9,9,9,9,9,1,9,1,1,2,9,9,9,9,9,9,9,9,9,2,2,1,1,1,1,1,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,2,1,1,9,9,9,9,2,9,9,9,9,9,2,9,9,9,2,1,1,2,1,2,9,9,9,9,1,1,9,9,9,1,9,9,9,9,1,9,9,1,2,1,1,1,9,9,1,9,1,1,9,9,9,9,9,2,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,1,9,9,9,1,2,1,9,9,9,9,9,9,9,9,9,2,9,1,2,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,9,9,2,2,9,1,9,9,9,9,9,2,9,9,9,2,9,2,1,2,2,2,9,1,9,1,9,1,2,9,9,1,9,9,9,1,1,1,9,2,1,9,9,9,9,1,9,1,9,9,9,2,9,9,9
41,BEAUHARNOIS--SALABERRY,Quebec,1952 - 1966,24,1958.03.31,906,41e80f43-4fa4-4e25-97d9-52e8b93bdbc1,"BRUCHESI, Gerard",13202,0.5163,Progressive Conservative Party,Insurance broker,,1,1,,,,,,,,,,,,,2,2,9,9,2,9,9,1,1,9,9,2,9,2,2,9,9,9,1,9,2,9,9,9,2,2,9,1,9,9,2,9,9,9,9,1,9,9,9,9,9,9,9,2,2,1,2,2,9,9,2,2,2,2,1,9,9,1,9,9,9,9,9,1,2,9,2,1,2,9,2,2,1,1,9,9,1,2,9,1,9,2,2,1,2,2,2,9,9,9,2,2,9,2,2,9,9,2,2,2,2,1,9,9,9,9,1,2,1,2,1,9,2,9,9,9,9,9,9,2,9,9,9,2,1,1,9,9,9,9,9,9,2,2,1,2,1,2,9,1,9,2,1,9,9,9,9,9,1,9,9,2,9,2,9,1,2,1,1,9,9,2,2,9,9,9,2,9,9,9,9,2,9,1,9,9,9,9,9,9,9,9,9,2,2,2,2,2,9,9,9,1,9,9,9,9,9,1,9,9,2,2,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,1,2,2,2,2,2,1,9,9,9,9,2,9,9,9,9,9,9,9,2,9,9,9,9
394,LETHBRIDGE,Alberta,1914 - 1977,24,1958.03.31,908,421f3dbc-95c5-4937-87a3-17caed42c6e3,"GUNDLOCK, Deane R.",13364,0.5833,Progressive Conservative Party,Farmer,,0,1,,,,,,,,,,,,,2,2,2,1,2,1,2,1,1,9,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,9,1,2,2,1,2,2,2,2,2,1,1,1,9,2,2,2,2,2,1,2,9,2,1,2,9,9,9,9,1,2,1,9,9,1,9,9,2,2,1,2,2,2,2,2,1,9,9,1,2,2,2,1,2,2,2,2,1,2,1,9,9,1,2,1,2,1,2,2,2,2,2,1,2,9,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,1,9,1,2,9,1,1,2,1,2,1,2,9,1,1,2,1,2,2,2,1,1,9,9,1,2,1,2,2,2,2,1,2,2,2,2,2,9,9,9,9,9,9,9,1,2,2,2,2,2,2,2,2,2,9,9,1,1,1,1,9,9,9,9,9,1,2,2,2,2,2,9,2,1,1,1,9,2,1,1,2,2,1,2,1,1,2,2,9,2,2,1,2,9,9,1,2,9,1,1,9,9,9,1,2,1,1,1,9
605,RESTIGOUCHE--MADAWASKA,New Brunswick,1914 - 1966,24,1961.05.29,934,43efce73-63ba-4e4d-9293-67c02b5c4cf0,"FOURNIER, Edgar-E.",14566,0.5182,Progressive Conservative Party,"Principal, teacher",,1,1,,,,,,,,,,,,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,2,9,2,1,2,1,1,1,1,2,1,1,9,2,1,2,1,1,9,9,2,9,9,9,2,9,9,9,2,9,9,1,2,9,1,1,2,1,1,1,1
401,LONDON,Ontario,1867 - 1966,24,1958.03.31,952,44e56019-054f-454f-bffd-55c0f1f3819a,"HALPENNY, G. Ernest",24276,0.6747,Progressive Conservative Party,Chemist,,0,2,,1,,,,,,,,,,,2,9,9,9,2,1,2,1,1,2,2,2,1,2,2,9,2,2,1,9,2,9,2,1,2,2,1,9,2,2,2,1,9,9,9,9,9,9,1,2,9,1,9,2,2,1,2,2,1,2,2,2,2,2,1,9,1,1,9,2,9,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,1,9,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,9,1,2,9,2,2,1,2,1,9,1,2,2,2,2,2,9,2,1,2,1,2,1,2,1,1,9,9,9,2,1,1,9,2,1,2,1,2,9,1,9,9,9,2,1,2,1,1,9,2,1,2,2,2,9,1,2,1,1,2,1,2,2,2,2,9,2,2,2,2,2,2,2,1,2,2,2,1,1,9,9,9,2,2,2,2,2,2,2,2,1,9,9,9,2,1,2,9,2,1,2,2,2,2,2,9,2,1,1,1,9,9,9,1,9,2,1,2,1,9,9,9,2,2,2,1,9,2,2,9,2,2,9,1,2,2,9,9,2,1,1,9,9
731,TIMISKAMING,Ontario,1933 - 1993,24,1958.03.31-1961.08.02,958,451d41d6-6f60-40ef-87f1-bd1aea75e8c2,"PETERS, Arnold",7544,0.3596,Co-operative Commonwealth Federation,"Miner, representative",,0,2,,,,,,,,,,,,,1,1,1,1,1,2,1,2,2,1,9,1,2,1,1,1,1,1,2,9,1,9,1,2,1,1,2,2,2,1,1,2,1,2,9,1,1,1,1,1,1,2,9,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,9,1,1,1,1,9,9,1,1,2,1,1,1,1,2,9,9,9,9,9,1,9,2,1,1,2,1,1,1,1,1,2,1,1,9,1,1,1,2,1,1,9,1,2,1,9,1,1,1,1,2,1,1,1,1,1,1,1,2,9,2,1,1,1,1,1,9,2,1,1,1,1,2,1,9,1,1,1,9,9,1,2,2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,9,1,2,2,1,2,1,1,1,1,2,9,1,1,9,1,1,9,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,9,1,2,1,9,9,1,1,1,9,1,1,1,1,1,2,1,2,2,2,2,2,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
731,TIMISKAMING,Ontario,1933 - 1993,24,1961.08.03-,958.1,451d41d6-6f60-40ef-87f1-bd1aea75e8c2,"PETERS, Arnold",7544,0.3596,New Democratic Party,"Miner, representative",,0,2,,,,,,,,,,,,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,2,1,1,1,9,9,9,1,1,1,2,1,1,2,1,9,1,2,2,1,2,2,2,2
570,PRINCE EDWARD--LENNOX,Ontario,1924 - 1966,24,1958.03.31,971,46267831-8b42-49d1-a230-ca1eee4b22a5,"MILLIGAN, Clarence Adam",10783,0.7075,Progressive Conservative Party,Farmer,,0,2,,,,,,,,,,,,,2,9,2,1,2,1,2,1,1,2,9,9,1,2,2,2,2,2,9,1,9,2,2,1,2,2,1,1,9,9,2,1,9,2,9,9,1,9,1,2,2,1,1,9,9,9,2,2,9,2,2,2,9,9,1,1,1,9,2,2,2,2,2,1,9,9,2,1,2,2,2,2,1,9,9,1,1,2,1,9,1,2,2,1,9,9,9,2,2,9,2,2,9,2,2,9,1,9,9,2,2,9,2,1,2,2,1,9,1,9,1,9,2,2,9,9,9,9,9,2,1,2,1,2,9,9,9,9,9,2,1,1,9,2,1,2,9,9,9,1,1,9,9,9,9,2,9,1,1,2,1,2,2,9,1,1,9,9,9,2,1,2,2,2,2,1,9,9,2,2,9,9,2,9,2,9,9,9,9,2,2,2,2,2,2,9,9,9,9,9,1,9,9,9,2,1,9,9,9,9,9,9,2,2,2,1,2,1,9,9,1,9,1,1,9,2,1,2,9,9,2,2,2,2,2,1,2,9,9,1,2,9,1,1,2,9,1,1,2,9,9,9,9
225,FRASER VALLEY,British Columbia,1919 - 1966,24,1958.03.31,984,4778f53a-3c06-454f-a8b3-459e89b4d05d,"HICKS, Harold",13890,0.4409,Progressive Conservative Party,Agrologist,,0,1,,,,,,,,,,,,,2,2,2,9,2,1,9,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,2,9,1,2,2,1,2,2,2,2,2,1,1,1,1,9,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,9,2,9,9,1,9,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2,9,2,2,1,2,1,2,1,2,1,2,9,9,9,9,9,9,9,9,9,9,9,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,1,1,2,1,9,9,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,9,2,2,2,2,2,2,2,2,2,2,2,1,9,9,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,9,9,9,9,2,2,1,2,1,1,2,2,2,9,9,9,2,2,2,9,2,2,1,9,2,2,1,1,2,1,1,1,1
564,PRINCE,Prince Edward Island,1903 - 1966,24,1958.03.31,988,47b30b5a-9246-4943-8d28-48bd6d3f5b4f,"PHILLIPS, Orville H.",10444,0.6039,Progressive Conservative Party,"Dental surgeon, dentist",,0,2,,,,,,,,,,,,,2,2,2,1,2,9,2,1,1,9,9,2,1,2,2,9,9,9,9,1,2,9,2,1,2,2,9,9,2,2,2,1,2,2,1,9,1,1,9,9,9,9,9,2,2,1,2,2,1,2,2,2,2,2,1,9,1,1,2,2,2,2,2,1,2,9,9,9,2,2,2,2,1,1,2,1,1,2,1,9,9,2,2,1,2,2,2,9,9,9,2,2,1,2,2,9,9,2,2,2,9,1,2,9,2,2,1,2,1,2,1,2,2,9,2,2,1,2,1,2,9,2,1,2,1,9,9,9,9,9,9,9,9,9,9,2,9,9,9,1,1,2,1,2,1,2,1,9,9,9,9,2,2,9,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,9,9,9,2,1,9,2,2,2,2,2,2,2,2,2,2,2,1,9,9,1,2,1,9,1,2,1,2,2,2,2,2,9,2,1,1,1,9,2,9,1,2,9,9,2,1,1,2,2,9,9,9,9,2,9,9,9,9,2,1,1,2,2,1,9,2,1,1,9,1
241,GLENGARRY--PRESCOTT,Ontario,1952 - 1970,24,1958.03.31,996,48908f4e-4884-4c8b-82e7-b5b8d0914ef9,"VILLENEUVE, Osie F.",10385,0.5128,Progressive Conservative Party,Farmer,,1,2,,,,,,,,,,,,,9,2,2,1,2,1,9,1,1,2,9,2,1,2,2,2,2,2,1,1,2,2,9,1,2,2,9,1,2,2,2,9,2,2,9,9,1,1,1,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,9,1,1,1,2,2,9,2,2,1,2,9,2,1,2,2,2,2,1,1,2,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,9,2,2,2,1,2,2,2,2,1,9,1,2,2,9,2,1,2,1,9,2,2,2,2,1,9,1,2,1,2,1,9,1,1,1,2,2,2,1,1,2,2,1,2,1,2,1,1,9,2,1,9,9,2,1,1,1,2,1,9,2,2,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,9,2,1,2,2,2,1,9,2,2,2,2,2,2,2,2,2,9,9,1,1,1,1,2,1,9,1,9,1,2,2,2,9,2,1,2,1,1,1,1,2,9,1,9,9,9,2,1,1,2,2,2,2,2,1,9,9,9,1,2,9,9,1,2,9,1,1,9,9,9,9,9
250,GRENVILLE--DUNDAS,Ontario,1924 - 1966,24,1958.09.29,1015,49e2012f-57a9-4610-be45-34048173236c,"CASSELMAN, Jean",10309,0.6571,Progressive Conservative Party,Homemaker,,0,1,,,,,,,,,,"Elected at a by-election following the death of her husband, Arza Clair Casselman.",,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,1,2,2,1,2,2,2,2,2,1,1,9,9,2,2,2,2,2,1,9,2,9,1,2,2,2,2,1,9,9,1,9,2,1,1,1,2,2,1,9,9,2,9,9,9,9,9,1,2,2,9,1,2,2,2,2,1,2,9,2,2,1,2,1,9,1,2,9,9,9,9,9,9,9,2,1,9,9,2,1,9,1,2,2,2,1,1,2,2,9,2,1,2,1,1,1,2,1,2,1,2,1,1,9,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,9,2,9,2,2,2,2,2,1,2,2,9,9,9,2,2,2,9,9,9,9,9,9,9,9,9,1,1,1,2,1,2,1,9,1,2,2,2,9,9,9,2,1,1,9,9,2,9,9,9,9,9,9,9,1,2,2,2,2,2,1,2,2,2,9,2,2,1,9,9,9,9,9,2,9,9,9,9
431,MEDICINE HAT,Alberta,1907 - ,24,1958.03.31,1016,49fcfbf2-0c91-441f-93cd-e2a4092e0ce2,"BRUNSDEN, E.W.",10886,0.4629,Progressive Conservative Party,"Agent, agrologist",,0,1,,,,,,,,,England,,,,2,2,2,1,2,1,9,9,9,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,9,2,2,2,2,1,2,2,1,9,1,1,1,2,2,1,9,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,9,9,9,9,9,2,9,2,1,2,9,2,2,1,1,2,1,9,2,1,1,1,2,2,1,2,2,2,2,2,9,2,2,1,2,2,9,1,2,2,2,2,1,2,9,2,2,1,2,1,9,1,2,2,2,2,2,1,2,1,2,1,2,1,2,9,1,1,2,9,9,9,1,2,2,1,2,1,2,1,1,1,2,1,9,9,2,1,1,9,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,9,2,2,2,2,2,2,9,1,2,2,2,1,1,2,2,9,2,2,2,2,2,2,2,2,1,1,1,9,2,1,9,1,2,9,2,2,2,2,2,1,2,1,1,9,1,9,9,9,2,2,1,2,1,9,2,2,2,2,2,1,9,9,9,9,9,2,1,1,2,2,1,1,2,1,1,1,1
243,GLOUCESTER,New Brunswick,1867 - 1990,24,1958.03.31,1020,4a65e108-11f1-4ffd-8421-cf49dfb8cfd5,"ROBICHAUD, Hedard-J.",13112,0.5283,Liberal Party of Canada,"Director of fisheries, executive, fisheries inspector, manager, public servant",,1,3,,,,,,,,,,,,,2,1,9,9,9,2,1,2,1,1,1,1,9,1,1,2,1,2,2,9,1,1,9,2,1,1,9,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,1,1,2,9,1,2,1,1,1,9,9,2,1,9,9,2,1,2,1,9,2,2,1,1,2,2,9,1,9,9,2,1,9,9,2,1,9,2,1,2,1,1,1,2,1,1,1,1,1,9,9,1,1,2,1,2,9,1,2,1,1,1,2,1,1,9,1,1,9,9,9,1,9,2,1,1,1,1,2,9,1,1,1,1,2,9,1,1,1,1,1,1,1,2,2,1,1,1,2,9,9,9,1,1,1,1,9,9,2,1,1,2,9,2,1,1,1,1,1,2,9,2,2,2,1,2,9,2,9,9,9,9,9,9,9,9,1,1,1,1,1,1,9,9,9,9,9,9,9,9,1,2,9,9,9,9,1,2,1,2,1,2,2,2,9,9,9,9,1,1,2,1,2,9,1,1,2,1,1,1,9,2,1,9,2,2,9,1,1,1,9,9,2,2,9,9,9
177,DOLLARD,Quebec,1952 - 1987,24,1958.03.31,1063,4e3b4664-6b30-42c5-9685-4b9f9720f0f3,"ROULEAU, Guy",18760,0.4906,Liberal Party of Canada,Lawyer,,1,3,,,,,,,,,,,,,9,1,9,9,1,9,1,2,1,1,1,1,2,1,1,9,1,2,2,9,1,1,2,2,9,9,9,1,9,9,9,2,1,1,2,2,1,2,9,1,1,9,2,9,1,9,9,9,2,9,9,9,9,9,1,1,9,2,1,2,9,2,1,9,9,9,9,9,9,9,9,2,1,9,9,9,2,9,9,9,9,1,1,2,1,9,9,9,9,9,1,1,9,9,9,9,2,1,1,2,1,2,9,1,2,1,1,1,2,1,1,9,9,9,9,9,9,1,9,2,1,1,1,1,2,9,9,9,9,9,9,9,9,1,1,1,1,1,9,9,9,9,9,9,9,9,9,1,9,9,1,9,9,9,9,9,1,2,1,9,9,1,1,9,9,2,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,2,9,9,1,9,9,2,9,9,9,9,9,9,9,9,9,9,9,1,9,1,1,1,9,1,1,1,2,9,9,9,2,9,2,1,9,9,9,9,2,2,9,9,9
44,BELLECHASSE,Quebec,1867 - 1996,24,1958.03.31,1077,4f4d70a2-4448-4652-bf73-422decd108d3,"DORION, No¥l",6861,0.5231,Progressive Conservative Party,"Lawyer, professor of law",,1,1,,1,,,,,,,,,,,2,2,2,1,2,1,2,1,1,2,2,2,9,2,2,2,2,2,9,1,2,2,2,1,2,2,9,9,2,2,2,9,2,2,1,1,1,1,1,2,2,1,1,2,9,1,9,9,1,2,2,2,2,2,9,9,1,9,9,9,2,2,2,1,9,2,2,9,2,2,2,2,1,1,2,1,9,2,1,1,9,2,2,1,2,2,9,9,9,9,9,9,1,2,2,2,1,2,2,9,2,1,9,9,9,9,1,2,1,2,1,9,9,2,9,9,9,9,9,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,1,2,1,2,9,1,1,2,1,9,9,2,1,9,1,2,1,2,2,2,1,9,2,1,9,9,9,2,2,9,9,9,9,9,9,9,2,9,2,9,2,2,9,9,1,9,9,2,2,2,2,2,2,2,9,9,9,9,9,1,2,1,9,9,2,1,2,2,2,2,2,9,2,1,9,1,9,9,9,1,2,2,1,2,9,1,9,2,2,2,2,1,9,2,2,1,2,9,9,1,9,2,1,1,2,1,9,9,9
